timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1607519023.131,-246.582,149.414,935.547,-43.457,416.504,0
1607519023.135,206.543,-98.145,-360.352,84.961,-91.309,0
1607519023.139,405.273,-143.555,-1000.000,119.629,-332.031,0
1607519023.155,109.863,25.391,-692.871,14.160,-242.188,0
1607519023.159,-309.570,208.008,566.895,-95.703,196.777,0
1607519023.163,-284.180,154.785,-923.828,-57.129,445.801,0
1607519023.167,146.484,-66.895,-166.504,73.730,22.949,0
1607519023.171,388.672,-152.344,-1000.000,112.793,-253.418,0
1607519023.175,163.574,-18.066,-917.480,34.668,-242.676,0
1607519023.179,-264.648,189.941,180.664,-74.707,139.648,0
1607519023.182,-323.242,203.613,-842.773,-75.684,440.918,0
1607519023.186,82.031,-20.996,6.836,46.387,54.199,0
1607519023.190,394.531,-146.973,-1000.000,124.023,-183.105,0
1607519023.194,229.004,-25.879,-944.824,58.594,-233.887,0
1607519023.198,-219.238,198.242,137.695,-65.918,60.059,0
1607519023.200,-347.656,210.938,-796.387,-70.801,461.914,0
1607519023.204,24.414,-21.973,116.699,41.016,116.699,0
1607519023.208,363.770,-166.016,-1000.000,108.887,-211.426,0
1607519023.212,254.395,-58.105,-1000.000,62.988,-264.160,0
1607519023.216,-184.570,174.805,1.465,-59.570,18.066,0
1607519023.220,-363.770,208.008,-788.574,-85.938,425.293,0
1607519023.224,-26.367,3.906,210.449,27.344,180.664,0
1607519023.227,343.750,-145.020,-959.961,114.258,-176.758,0
1607519023.231,297.852,-78.125,-1000.000,80.566,-288.574,0
1607519023.235,-114.258,121.582,-324.219,-30.273,-100.586,0
1607519023.239,-373.535,229.004,-897.461,-89.844,378.906,0
1607519023.243,-102.539,58.594,472.168,4.883,222.656,0
1607519023.245,314.941,-164.551,-851.074,110.352,-228.516,0
1607519023.249,324.707,-126.465,-1000.000,78.125,-358.887,0
1607519023.253,-76.172,120.605,-271.484,-41.992,-174.805,0
1607519023.257,-387.207,256.348,-883.301,-110.352,375.977,0
1607519023.261,-150.391,76.172,540.527,-14.648,308.105,0
1607519023.265,290.039,-149.902,-765.137,107.910,-128.906,0
1607519023.269,347.168,-133.301,-1000.000,96.191,-280.762,0
1607519023.272,-10.254,109.863,-373.047,-8.789,-152.344,0
1607519023.276,-348.633,242.188,-977.539,-85.938,349.609,0
1607519023.280,-200.684,72.754,651.855,-28.809,306.641,0
1607519023.284,235.840,-112.305,-638.672,78.613,-90.332,0
1607519023.288,362.793,-127.930,-1000.000,91.797,-212.891,0
1607519023.290,34.180,57.617,-574.219,0.000,-204.102,0
1607519023.294,-346.680,242.188,775.391,-92.773,246.094,0
1607519023.298,-248.535,142.578,916.016,-43.457,355.957,0
1607519023.302,192.383,-99.121,-384.277,79.590,-93.750,0
1607519023.306,371.094,-153.809,-1000.000,110.840,-265.625,0
1607519023.310,91.797,30.273,-706.543,25.391,-234.863,0
1607519023.314,-320.801,249.023,566.895,-88.379,215.820,0
1607519023.317,-305.176,173.828,-944.824,-67.383,458.008,0
1607519023.321,136.230,-113.770,-207.031,55.176,-17.578,0
1607519023.325,387.695,-175.781,-1000.000,100.098,-256.348,0
1607519023.329,140.625,20.508,-763.672,27.344,-230.957,0
1607519023.333,-295.898,208.984,432.617,-88.379,142.578,0
1607519023.335,-333.008,171.875,-840.820,-75.195,418.945,0
1607519023.339,84.961,-36.133,6.348,55.664,35.645,0
1607519023.343,378.906,-153.320,-1000.000,113.770,-233.398,0
1607519023.347,200.195,-26.855,-954.102,51.758,-240.234,0
1607519023.351,-233.398,202.637,141.602,-62.012,90.332,2
1607519023.355,-352.539,203.125,-805.664,-80.566,441.406,0
1607519023.359,23.438,-23.438,84.961,29.785,87.891,0
1607519023.362,360.352,-185.059,-1000.000,101.074,-281.738,0
1607519023.366,239.258,-77.637,-991.699,46.387,-310.059,0
1607519023.370,-205.566,194.824,38.574,-75.684,-0.488,0
1607519023.374,-380.371,234.863,-782.715,-104.980,443.359,0
1607519023.378,-20.020,6.836,236.816,11.719,186.035,0
1607519023.380,351.562,-164.062,-966.797,97.168,-171.875,0
1607519023.384,278.320,-75.684,-1000.000,59.570,-229.492,0
1607519023.388,-143.066,153.809,-158.691,-39.551,-43.457,0
1607519023.392,-394.531,226.074,-826.172,-99.609,360.840,0
1607519023.396,-105.469,38.086,421.875,-24.902,204.102,0
1607519023.400,305.664,-158.203,-853.516,80.078,-156.250,0
1607519023.404,293.457,-104.004,-1000.000,59.570,-262.695,0
1607519023.407,-113.281,108.398,-417.480,-64.453,-132.812,0
1607519023.411,-420.410,241.211,991.699,-142.090,326.172,0
