timestamps,TP9,AF7,AF8,TP10,Right AUX

1610304291.81275,-184.5703125,11.71875,64.453125,-969.23828125,22.94921875

1610304291.8166564,-155.76171875,36.62109375,-260.25390625,-980.46875,9.765625

1610304291.8205626,-80.56640625,54.19921875,-67.87109375,-81.0546875,18.06640625

1610304291.8244689,-42.96875,34.1796875,401.85546875,-1000.0,0.0

1610304291.828375,-61.03515625,26.85546875,445.80078125,-304.6875,44.921875

1610304291.8322814,-78.125,27.83203125,216.796875,966.30859375,92.7734375

1610304291.8361876,-45.41015625,38.57421875,77.1484375,-896.97265625,83.49609375

1610304291.8400939,2.44140625,57.12890625,36.62109375,88.8671875,47.36328125

1610304291.842125,59.5703125,48.33984375,468.75,-1000.0,71.77734375

1610304291.8460312,61.5234375,48.33984375,773.4375,-435.05859375,49.31640625

1610304291.8499374,26.85546875,58.10546875,466.796875,864.2578125,47.8515625

1610304291.8538437,40.0390625,55.17578125,-9.27734375,-848.14453125,78.125

1610304291.85775,97.16796875,65.91796875,-44.43359375,195.80078125,50.78125

1610304291.8616562,173.828125,75.1953125,336.42578125,-1000.0,39.0625

1610304291.8655624,163.57421875,57.12890625,614.2578125,-606.93359375,67.3828125

1610304291.8694687,116.2109375,45.8984375,243.1640625,705.078125,41.015625

1610304291.873375,103.515625,35.64453125,-462.40234375,-814.453125,-45.41015625

1610304291.8772812,120.1171875,32.71484375,-315.4296875,288.0859375,-72.75390625

1610304291.8811874,163.57421875,43.45703125,303.22265625,-1000.0,-1.953125

1610304291.8850937,180.6640625,53.7109375,644.53125,-787.59765625,69.3359375

1610304291.887125,157.71484375,65.91796875,455.078125,504.39453125,21.484375

1610304291.8910313,151.85546875,68.84765625,32.2265625,-797.36328125,14.16015625

1610304291.8949375,165.52734375,60.546875,-88.8671875,407.2265625,65.91796875

1610304291.8988438,198.73046875,54.19921875,245.1171875,-925.29296875,62.98828125

1610304291.90275,205.078125,49.31640625,578.125,-956.0546875,2.9296875

1610304291.9066563,154.78515625,49.31640625,439.94140625,282.71484375,67.87109375

1610304291.9105625,107.91015625,37.59765625,-96.19140625,-805.17578125,108.3984375

1610304291.9144688,95.703125,34.1796875,-439.453125,536.1328125,86.9140625

1610304291.918375,147.4609375,50.29296875,-51.7578125,-768.06640625,67.87109375

1610304291.9222813,196.77734375,69.3359375,510.7421875,-1000.0,4.8828125

1610304291.9261875,129.39453125,45.8984375,451.171875,55.17578125,34.66796875

1610304291.9300938,69.82421875,27.83203125,-114.2578125,-846.19140625,40.0390625

1610304291.932125,87.40234375,29.78515625,-283.69140625,718.26171875,-44.921875

1610304291.9360313,125.9765625,34.1796875,144.53125,-559.5703125,4.39453125

1610304291.9399376,162.109375,46.38671875,538.0859375,-1000.0,66.89453125

1610304291.9438438,129.39453125,57.12890625,520.99609375,-54.6875,35.15625

1610304291.94775,86.9140625,54.6875,52.24609375,-892.578125,-22.4609375

1610304291.9516563,57.12890625,20.99609375,-284.1796875,879.8828125,4.8828125

1610304291.9555626,91.30859375,22.4609375,-194.3359375,-332.03125,33.203125

1610304291.9594688,131.8359375,34.1796875,162.59765625,-1000.0,0.9765625

1610304291.963375,101.5625,26.3671875,543.9453125,-135.25390625,7.32421875

1610304291.9672813,70.3125,30.2734375,195.3125,-937.01171875,35.64453125

1610304291.9711876,59.5703125,35.64453125,-205.078125,988.28125,61.5234375

1610304291.9750938,94.7265625,49.31640625,-49.31640625,-130.37109375,55.17578125

1610304291.978125,144.53125,59.5703125,379.8828125,-1000.0,1.46484375

1610304291.9820313,93.26171875,41.015625,592.7734375,-237.3046875,-8.30078125

1610304291.9859376,30.2734375,32.2265625,108.88671875,-993.65234375,34.1796875

1610304291.9898438,37.59765625,31.73828125,-233.3984375,-926.26953125,74.70703125

1610304291.99375,59.08203125,26.3671875,-18.06640625,39.55078125,50.78125

1610304291.9976563,86.9140625,20.99609375,347.16796875,-1000.0,31.73828125

1610304292.0015626,66.89453125,14.16015625,342.7734375,-365.72265625,60.05859375

1610304292.0054688,46.875,40.0390625,6.34765625,924.31640625,-5.859375

1610304292.009375,33.203125,46.38671875,-133.7890625,-868.65234375,22.4609375

1610304292.0132813,38.0859375,31.73828125,-124.0234375,142.578125,62.5

1610304292.0171876,95.703125,43.9453125,295.8984375,-1000.0,26.85546875

1610304292.0210938,93.75,52.24609375,666.50390625,-534.1796875,22.4609375

1610304292.037125,35.15625,41.015625,345.21484375,775.390625,9.27734375

1610304292.0410314,0.9765625,20.99609375,-210.44921875,-827.63671875,-6.34765625

1610304292.0449376,5.859375,16.6015625,-328.125,216.796875,5.859375

1610304292.0488439,59.5703125,22.4609375,174.8046875,-1000.0,13.18359375

1610304292.05275,74.70703125,40.52734375,649.90234375,-721.6796875,30.76171875

1610304292.0566564,45.41015625,68.84765625,233.3984375,573.2421875,50.29296875

1610304292.0605626,30.2734375,63.4765625,-565.91796875,-795.41015625,5.859375

1610304292.0644689,19.04296875,36.1328125,-414.0625,304.6875,17.578125

1610304292.068375,59.08203125,27.34375,322.265625,-998.53515625,81.0546875

1610304292.0722814,75.68359375,37.59765625,616.2109375,-903.3203125,59.08203125

1610304292.0761876,11.23046875,31.73828125,380.37109375,326.66015625,13.671875

1610304292.0800939,-29.78515625,17.578125,-65.91796875,-792.48046875,13.671875

1610304292.082125,-3.90625,28.3203125,-265.13671875,453.61328125,-4.39453125

1610304292.0860312,66.89453125,50.29296875,73.73046875,-862.3046875,-14.16015625

1610304292.0899374,86.9140625,45.41015625,515.13671875,-1000.0,-3.41796875

1610304292.0938437,13.18359375,27.34375,486.81640625,129.8828125,57.12890625

1610304292.09775,-15.13671875,35.64453125,-80.56640625,-824.70703125,87.40234375

1610304292.1016562,16.11328125,43.45703125,-430.17578125,629.39453125,51.7578125

1610304292.1055624,46.875,33.203125,-173.828125,-667.96875,-31.73828125

1610304292.1094687,69.82421875,30.76171875,355.95703125,-1000.0,-14.6484375

1610304292.113375,23.92578125,29.296875,472.65625,-21.97265625,59.08203125

1610304292.1172812,-12.20703125,37.59765625,-362.79296875,-872.0703125,31.25

1610304292.1211874,-4.39453125,37.59765625,-638.671875,810.546875,22.4609375

1610304292.1250937,36.1328125,34.1796875,32.2265625,-438.96484375,30.2734375

1610304292.127125,79.1015625,38.57421875,415.52734375,-1000.0,-3.90625

1610304292.1310313,27.83203125,29.296875,421.38671875,-106.4453125,-10.25390625

1610304292.1349375,-26.3671875,29.296875,21.97265625,-918.9453125,2.9296875

1610304292.1388438,-28.3203125,31.25,-267.578125,948.2421875,43.45703125

1610304292.14275,25.87890625,35.15625,-71.2890625,-210.9375,60.05859375

1610304292.1466563,82.03125,40.52734375,286.62109375,-1000.0,45.41015625

1610304292.1505625,46.875,36.62109375,418.45703125,-193.359375,47.8515625

1610304292.1544688,-1.953125,37.109375,88.37890625,-969.23828125,32.2265625

1610304292.158375,0.9765625,40.0390625,-468.75,-957.03125,12.6953125

1610304292.1622813,20.99609375,28.80859375,-545.41015625,-19.53125,9.27734375

1610304292.1661875,71.77734375,44.43359375,213.37890625,-1000.0,6.34765625

1610304292.1700938,63.96484375,55.6640625,611.81640625,-288.0859375,40.52734375

1610304292.172125,-5.859375,32.2265625,138.18359375,975.09765625,59.08203125

1610304292.1760314,-22.4609375,20.01953125,-305.6640625,-891.11328125,32.2265625

1610304292.1799376,5.37109375,22.94921875,-130.859375,123.53515625,54.6875

1610304292.1838439,56.640625,37.109375,340.33203125,-1000.0,60.05859375

1610304292.18775,66.89453125,41.9921875,506.34765625,-438.4765625,35.64453125

1610304292.1916564,3.90625,21.484375,99.609375,864.2578125,41.9921875

1610304292.1955626,-23.4375,17.578125,-354.98046875,-847.65625,36.1328125

1610304292.1994689,4.39453125,30.2734375,-322.75390625,201.66015625,4.8828125

1610304292.203375,64.94140625,40.52734375,-27.34375,-1000.0,27.34375

1610304292.2072814,64.94140625,35.64453125,376.953125,-634.27734375,57.6171875

1610304292.2111876,-1.46484375,24.90234375,348.6328125,673.828125,62.98828125

1610304292.2150939,-12.20703125,32.2265625,-324.21875,-809.08203125,26.3671875

1610304292.217125,19.53125,42.96875,-527.83203125,286.1328125,-45.8984375

1610304292.2210312,82.03125,46.875,146.97265625,-1000.0,-29.296875

1610304292.2249374,92.7734375,36.62109375,610.83984375,-816.89453125,54.6875

1610304292.2288437,20.01953125,23.4375,335.9375,462.40234375,88.37890625

1610304292.23275,-10.25390625,26.3671875,-218.26171875,-790.0390625,36.1328125

1610304292.2366562,-4.39453125,27.83203125,-404.78515625,383.7890625,8.7890625

1610304292.2405624,40.0390625,24.4140625,14.6484375,-932.6171875,11.23046875

1610304292.2444687,66.40625,28.80859375,280.76171875,-975.5859375,0.9765625

1610304292.248375,20.5078125,35.15625,89.35546875,223.6328125,60.546875

1610304292.2522812,8.7890625,50.78125,-138.671875,-806.15234375,56.640625

1610304292.2561874,37.109375,47.8515625,-267.08984375,540.0390625,19.53125

1610304292.2600937,55.17578125,18.06640625,70.3125,-768.06640625,56.640625

1610304292.264125,68.359375,24.4140625,493.1640625,-1000.0,52.734375

1610304292.2680314,28.80859375,42.48046875,439.453125,34.66796875,-1.953125

1610304292.2719376,-10.7421875,41.50390625,-118.65234375,-846.6796875,44.43359375

1610304292.2758439,-18.5546875,41.015625,-436.03515625,719.23828125,85.9375

1610304292.27975,17.08984375,37.109375,-36.62109375,-562.98828125,39.55078125

1610304292.2836564,58.59375,32.2265625,416.50390625,-1000.0,35.64453125

1610304292.2875626,29.296875,35.15625,362.3046875,-74.21875,51.7578125

1610304292.2914689,-3.41796875,37.109375,-280.76171875,-895.01953125,65.4296875

1610304292.295375,0.0,40.52734375,-488.76953125,880.859375,42.96875

1610304292.2992814,38.0859375,44.921875,1.46484375,-330.078125,13.671875

1610304292.3031876,75.1953125,42.96875,323.2421875,-1000.0,-3.90625

1610304292.3070939,34.66796875,38.57421875,437.98828125,-151.3671875,34.1796875

1610304292.307125,-26.85546875,20.5078125,82.03125,-945.80078125,18.5546875

1610304292.3110313,-23.4375,17.578125,-282.2265625,-999.0234375,-11.23046875

1610304292.3149376,23.92578125,33.203125,-125.9765625,-101.07421875,35.15625

1610304292.3188438,79.1015625,39.0625,311.5234375,-1000.0,7.8125

1610304292.32275,41.015625,32.71484375,521.484375,-270.99609375,21.484375

1610304292.3266563,-12.6953125,27.34375,46.38671875,989.2578125,49.8046875

1610304292.3305626,-3.90625,29.296875,-568.84765625,-913.57421875,-13.671875

1610304292.3344688,19.04296875,38.57421875,-624.51171875,62.98828125,-24.4140625

1610304292.338375,55.6640625,33.203125,145.01953125,-1000.0,12.6953125

1610304292.3422813,38.0859375,26.85546875,595.21484375,-402.83203125,40.52734375

1610304292.3461876,-6.34765625,31.25,142.578125,901.3671875,26.85546875

1610304292.3500938,-14.16015625,25.390625,-316.40625,-861.328125,-20.01953125

1610304292.352125,5.37109375,22.4609375,-193.359375,156.25,6.34765625

1610304292.3560312,51.26953125,33.69140625,283.69140625,-1000.0,33.69140625

1610304292.3599374,48.33984375,35.15625,477.5390625,-573.73046875,31.25

1610304292.3638437,3.90625,30.2734375,208.0078125,747.55859375,34.1796875

1610304292.36775,-2.9296875,40.0390625,-167.96875,-819.82421875,53.22265625

1610304292.3716562,13.18359375,37.109375,-292.48046875,236.328125,79.1015625

1610304292.3755624,54.6875,36.1328125,-97.16796875,-1000.0,58.59375

1610304292.3794687,65.91796875,49.31640625,322.265625,-730.46875,63.96484375

1610304292.383375,7.32421875,37.59765625,227.05078125,564.94140625,7.8125

1610304292.3872812,-6.8359375,38.0859375,-328.61328125,-795.8984375,-11.23046875

1610304292.3911874,40.52734375,54.19921875,-479.4921875,335.44921875,-26.85546875

1610304292.3950937,79.58984375,42.96875,136.23046875,-985.83984375,26.85546875

1610304292.412125,57.12890625,31.73828125,582.03125,-908.203125,46.875

1610304292.4160314,-8.30078125,29.296875,279.296875,332.03125,0.48828125

1610304292.4199376,-28.80859375,16.6015625,-219.7265625,-793.45703125,12.6953125

1610304292.4238439,-9.27734375,15.13671875,-278.80859375,460.9375,55.6640625

1610304292.42775,21.97265625,17.08984375,172.8515625,-853.02734375,82.03125

1610304292.4316564,46.38671875,20.01953125,311.5234375,-1000.0,60.05859375

1610304292.4355626,20.99609375,22.94921875,106.93359375,116.2109375,47.36328125

1610304292.4394689,-6.34765625,19.53125,-166.50390625,-826.66015625,-13.671875

1610304292.443375,5.859375,27.34375,-395.01953125,638.18359375,-92.28515625

1610304292.4472814,45.8984375,33.203125,-153.80859375,-657.71484375,-54.6875

1610304292.4511876,74.21875,30.2734375,243.1640625,-1000.0,9.765625

1610304292.4550939,30.2734375,32.2265625,393.06640625,-28.3203125,77.1484375

1610304292.457125,-15.625,29.296875,-81.0546875,-875.0,-11.71875

1610304292.4610312,-20.01953125,15.625,-504.8828125,821.77734375,-48.33984375

1610304292.4649374,33.203125,30.76171875,-116.69921875,-424.8046875,60.546875

1610304292.4688437,72.75390625,41.50390625,413.57421875,-1000.0,31.73828125

1610304292.47275,14.16015625,20.01953125,476.07421875,-109.375,57.6171875

1610304292.4766562,-17.08984375,22.4609375,-88.8671875,-922.36328125,64.94140625

1610304292.4805624,1.953125,42.96875,-506.8359375,956.0546875,32.2265625

1610304292.4844687,37.59765625,51.7578125,-146.484375,-193.359375,56.640625

1610304292.488375,66.40625,40.0390625,343.75,-1000.0,65.4296875

1610304292.4922812,35.15625,32.2265625,182.12890625,-207.03125,20.99609375

1610304292.4961874,-9.765625,34.1796875,-163.57421875,-977.5390625,-0.9765625

1610304292.5000937,-7.8125,33.203125,-305.6640625,-946.2890625,-1.953125

1610304292.503125,7.32421875,21.97265625,-212.890625,1.953125,20.5078125

1610304292.5070312,51.26953125,25.87890625,194.3359375,-1000.0,46.875

1610304292.5109375,37.109375,30.2734375,410.64453125,-306.640625,-20.01953125

1610304292.5148437,-21.97265625,22.94921875,57.6171875,963.8671875,-77.63671875

1610304292.51875,-9.765625,34.66796875,-525.87890625,-883.7890625,-64.94140625

1610304292.5226562,28.80859375,45.41015625,-528.80859375,135.25390625,-16.6015625

1610304292.5265625,74.70703125,41.9921875,160.64453125,-1000.0,72.265625

1610304292.5304687,61.03515625,40.52734375,606.4453125,-453.125,95.21484375

1610304292.534375,2.9296875,36.62109375,53.22265625,854.00390625,38.57421875

1610304292.5382812,-19.53125,26.3671875,-555.17578125,-844.23828125,40.52734375

1610304292.5421875,-8.7890625,21.484375,-284.1796875,203.61328125,45.41015625

1610304292.5460937,50.78125,30.2734375,240.234375,-1000.0,31.25

1610304292.547125,61.03515625,45.41015625,483.88671875,-652.34375,41.015625

1610304292.5510314,2.9296875,34.66796875,278.3203125,654.296875,77.1484375

1610304292.5549376,-18.5546875,28.3203125,-158.69140625,-805.6640625,43.9453125

1610304292.5588439,8.7890625,41.015625,-297.8515625,292.96875,7.8125

1610304292.56275,49.8046875,37.109375,6.34765625,-1000.0,-25.87890625

1610304292.5666564,47.36328125,26.3671875,315.91796875,-842.28515625,6.34765625

1610304292.5705626,15.13671875,34.1796875,280.76171875,426.26953125,106.93359375

1610304292.5744689,-6.8359375,31.73828125,-189.94140625,-788.0859375,9.27734375

1610304292.578375,-7.8125,25.87890625,-648.92578125,393.5546875,-7.32421875

1610304292.5822814,27.83203125,23.92578125,-189.453125,-923.828125,75.68359375

1610304292.5861876,43.45703125,19.04296875,546.875,-987.79296875,66.89453125

1610304292.5900939,10.7421875,21.484375,450.1953125,204.1015625,129.8828125

1610304292.592125,-19.04296875,16.11328125,-69.82421875,-807.6171875,133.7890625

1610304292.5960312,-3.41796875,29.296875,-269.04296875,551.26953125,36.62109375

1610304292.5999374,51.26953125,44.921875,93.75,-755.37109375,16.11328125

1610304292.6038437,65.4296875,30.2734375,493.65234375,-1000.0,87.890625

1610304292.60775,14.16015625,18.5546875,429.6875,18.06640625,80.56640625

1610304292.6116562,-23.4375,19.04296875,-153.80859375,-847.16796875,25.87890625

1610304292.6155624,-15.625,22.94921875,-396.484375,723.14453125,25.390625

1610304292.6194687,16.11328125,21.97265625,-135.25390625,-566.89453125,55.6640625

1610304292.623375,49.31640625,18.06640625,49.31640625,-1000.0,33.203125

1610304292.6272812,21.97265625,17.578125,294.921875,-84.9609375,-21.484375

1610304292.6311874,-8.30078125,30.2734375,17.578125,-896.484375,-14.16015625

1610304292.6350937,16.11328125,53.7109375,-371.58203125,884.27734375,-10.25390625

1610304292.638125,40.0390625,62.01171875,-88.8671875,-336.42578125,15.13671875

1610304292.6420312,52.24609375,34.66796875,461.42578125,-1000.0,45.41015625

1610304292.6459374,14.16015625,16.6015625,522.4609375,-167.48046875,20.5078125

1610304292.6498437,-33.203125,19.53125,6.8359375,-949.21875,22.94921875

1610304292.65375,-20.5078125,29.78515625,-356.4453125,999.0234375,-5.859375

1610304292.6576562,20.01953125,38.57421875,-208.984375,-121.58203125,13.18359375

1610304292.6615624,54.6875,27.34375,245.1171875,-1000.0,65.91796875

1610304292.6654687,35.64453125,23.92578125,218.26171875,-267.578125,27.34375

1610304292.669375,4.39453125,39.55078125,-150.87890625,997.0703125,-20.99609375

1610304292.6732812,19.04296875,51.26953125,-270.99609375,-934.5703125,-1.953125

1610304292.6771874,38.57421875,46.875,-321.2890625,24.90234375,-3.90625

1610304292.6810937,65.91796875,39.55078125,42.48046875,-1000.0,-27.34375

1610304292.682125,58.59375,34.1796875,562.01171875,-385.25390625,73.2421875

1610304292.6860313,20.01953125,24.90234375,283.203125,910.15625,83.984375

1610304292.6899376,3.41796875,27.83203125,-287.59765625,-868.65234375,50.78125

1610304292.6938438,11.23046875,42.96875,-289.55078125,146.97265625,51.7578125

1610304292.69775,47.8515625,33.203125,229.4921875,-1000.0,17.578125

1610304292.7016563,43.45703125,22.94921875,460.9375,-568.359375,28.3203125

1610304292.7055626,-11.23046875,20.99609375,-48.828125,736.328125,25.87890625

1610304292.7094688,-46.38671875,10.25390625,-595.703125,-819.82421875,15.13671875

1610304292.713375,-24.4140625,12.6953125,-361.328125,258.30078125,23.92578125

1610304292.7172813,8.7890625,11.23046875,171.875,-1000.0,1.46484375

1610304292.7211876,20.5078125,19.53125,395.99609375,-776.85546875,-3.90625

1610304292.7250938,-7.8125,25.87890625,220.703125,512.20703125,23.4375

1610304292.728125,-50.29296875,1.46484375,-178.7109375,-790.52734375,32.2265625

1610304292.7320313,-53.7109375,-13.18359375,-465.33203125,341.30859375,-33.203125

1610304292.7359376,-5.859375,6.8359375,-125.9765625,-977.05078125,5.37109375

1610304292.7398438,30.2734375,28.3203125,423.33984375,-924.31640625,87.40234375

1610304292.74375,-3.41796875,21.484375,395.01953125,306.640625,109.86328125

1610304292.7476563,-37.109375,11.23046875,-228.02734375,-794.921875,70.3125

1610304292.7515626,-24.90234375,18.5546875,-711.9140625,475.09765625,10.25390625

1610304292.7554688,12.20703125,10.25390625,-225.5859375,-834.9609375,-3.41796875

1610304292.759375,31.25,10.7421875,467.7734375,-1000.0,2.9296875

1610304292.7632813,6.34765625,25.390625,365.72265625,86.9140625,43.9453125

1610304292.7671876,-22.94921875,22.4609375,-155.2734375,-831.54296875,64.94140625

1610304292.7710938,-14.16015625,30.2734375,-351.07421875,652.83203125,12.20703125

1610304292.787125,43.9453125,46.38671875,12.20703125,-637.6953125,-9.27734375

1610304292.7910314,50.29296875,26.85546875,409.66796875,-1000.0,40.0390625

1610304292.7949376,-7.8125,9.27734375,448.73046875,-50.78125,108.3984375

1610304292.7988439,-9.27734375,30.2734375,7.8125,-875.48828125,73.73046875

1610304292.80275,-1.953125,31.73828125,-339.35546875,819.3359375,41.50390625

1610304292.8066564,4.39453125,16.11328125,-234.375,-429.6875,47.8515625

1610304292.8105626,41.9921875,23.4375,-9.27734375,-1000.0,23.4375

1610304292.8144689,18.06640625,32.2265625,343.75,-132.8125,63.4765625

1610304292.818375,13.18359375,45.8984375,93.26171875,-931.15234375,67.3828125

1610304292.8222814,25.87890625,54.19921875,-395.99609375,966.30859375,-7.8125

1610304292.8261876,30.76171875,41.50390625,-181.640625,-182.12890625,-27.83203125

1610304292.8300939,66.89453125,32.71484375,401.85546875,-1000.0,11.23046875

1610304292.832125,45.8984375,38.0859375,563.96484375,-211.42578125,35.64453125

1610304292.8360312,12.6953125,41.50390625,54.6875,-982.91015625,63.96484375

1610304292.8399374,19.04296875,37.59765625,-410.64453125,-937.5,0.48828125

1610304292.8438437,41.50390625,38.57421875,-222.65625,25.390625,-32.2265625

1610304292.84775,72.75390625,36.1328125,301.7578125,-1000.0,16.11328125

1610304292.8516562,52.734375,31.73828125,427.734375,-337.890625,39.55078125

1610304292.8555624,14.16015625,36.1328125,-78.61328125,946.2890625,9.27734375

1610304292.8594687,-0.48828125,38.57421875,-546.38671875,-881.8359375,-34.66796875

1610304292.863375,30.2734375,44.43359375,-402.83203125,119.140625,-43.45703125

1610304292.8672812,90.8203125,47.8515625,-155.2734375,-1000.0,-86.9140625

1610304292.8711874,64.94140625,38.57421875,201.171875,-522.94921875,-17.08984375

1610304292.8750937,10.25390625,37.109375,223.14453125,788.57421875,42.48046875

1610304292.877125,-3.90625,40.0390625,-353.515625,-832.51953125,5.37109375

1610304292.8810313,16.11328125,38.57421875,-437.98828125,175.29296875,-33.203125

1610304292.8849375,58.10546875,34.1796875,219.7265625,-1000.0,-22.4609375

1610304292.8888438,65.91796875,42.48046875,655.2734375,-727.05078125,30.2734375

1610304292.89275,14.16015625,42.48046875,227.05078125,557.12890625,7.32421875

1610304292.8966563,-6.8359375,32.71484375,-454.58984375,-791.50390625,-12.20703125

1610304292.9005625,13.18359375,41.50390625,-491.2109375,273.4375,10.7421875

1610304292.9044688,67.87109375,58.59375,223.14453125,-1000.0,16.6015625

1610304292.908375,89.35546875,59.5703125,500.0,-901.3671875,16.11328125

1610304292.9122813,41.9921875,50.78125,8.7890625,318.359375,19.53125

1610304292.9161875,24.4140625,45.41015625,-349.609375,-778.80859375,52.734375

1610304292.9200938,19.04296875,35.15625,-348.6328125,358.3984375,71.2890625

1610304292.922125,51.7578125,34.66796875,38.0859375,-931.640625,26.85546875

1610304292.9260314,58.59375,22.94921875,562.5,-1000.0,27.83203125

1610304292.9299376,16.6015625,16.6015625,543.9453125,101.07421875,83.984375

1610304292.9338439,7.32421875,37.59765625,-163.57421875,-807.12890625,38.57421875

1610304292.93775,3.90625,40.0390625,-505.859375,531.25,16.11328125

1610304292.9416564,24.4140625,38.0859375,-28.3203125,-770.5078125,53.7109375

1610304292.9455626,60.05859375,42.96875,558.59375,-1000.0,63.4765625

1610304292.9494689,55.17578125,59.08203125,519.53125,-35.64453125,74.21875

1610304292.953375,50.78125,59.5703125,-414.0625,-851.5625,6.34765625

1610304292.9572814,25.87890625,41.015625,-674.31640625,715.8203125,27.34375

1610304292.9611876,11.71875,33.203125,78.61328125,-560.05859375,89.84375

1610304292.9650939,34.1796875,26.85546875,613.76953125,-1000.0,41.015625

1610304292.968125,27.83203125,31.25,520.99609375,-131.34765625,35.15625

1610304292.9720314,13.18359375,39.55078125,-152.83203125,-905.2734375,22.94921875

1610304292.9759376,16.11328125,46.38671875,-444.82421875,876.46484375,54.19921875

1610304292.9798439,21.97265625,36.62109375,-154.78515625,-337.890625,81.0546875

1610304292.98375,28.80859375,17.08984375,387.6953125,-1000.0,-16.6015625

1610304292.9876564,21.484375,25.390625,559.5703125,-240.72265625,-7.32421875

1610304292.9915626,2.9296875,41.50390625,-32.71484375,-968.75,83.0078125

1610304292.9954689,10.25390625,39.55078125,-656.73828125,986.81640625,62.01171875

1610304292.999375,34.66796875,23.4375,-500.48828125,-156.73828125,25.87890625

1610304293.0032814,69.82421875,34.66796875,577.1484375,-1000.0,92.7734375

1610304293.0071876,62.98828125,57.6171875,929.6875,-332.03125,123.53515625

1610304293.0110939,20.01953125,43.45703125,166.015625,955.078125,87.40234375

1610304293.012125,11.23046875,37.109375,-522.94921875,-914.55078125,-21.484375

1610304293.0160313,30.2734375,48.33984375,-279.296875,23.92578125,-20.99609375

1610304293.0199375,56.640625,37.109375,528.80859375,-1000.0,36.1328125

1610304293.0238438,45.41015625,29.296875,746.09375,-463.37890625,35.15625

1610304293.02775,21.97265625,43.45703125,138.671875,835.44921875,8.7890625

1610304293.0316563,26.85546875,58.59375,-576.171875,-850.09765625,-14.6484375

1610304293.0355625,41.9921875,56.15234375,-487.3046875,136.71875,15.625

1610304293.0394688,57.6171875,46.875,144.53125,-1000.0,60.546875

1610304293.043375,50.78125,41.50390625,564.94140625,-634.27734375,84.9609375

1610304293.0472813,26.3671875,40.0390625,395.5078125,656.73828125,87.890625

1610304293.0511875,28.3203125,50.78125,-394.53125,-808.10546875,57.6171875

1610304293.0550938,41.9921875,49.31640625,-552.734375,235.3515625,-15.625

1610304293.057125,52.24609375,32.71484375,272.94921875,-1000.0,-60.546875

1610304293.0610313,57.6171875,35.64453125,861.328125,-818.359375,-19.53125

1610304293.0649376,40.52734375,52.734375,383.7890625,434.08203125,36.62109375

1610304293.0688438,15.625,44.43359375,-436.5234375,-787.109375,31.25

1610304293.07275,7.8125,34.1796875,-514.6484375,353.02734375,32.2265625

1610304293.0766563,23.92578125,32.2265625,151.85546875,-956.54296875,8.30078125

1610304293.0805626,41.9921875,28.80859375,592.7734375,-958.984375,17.578125

1610304293.0844688,36.62109375,39.0625,71.2890625,233.88671875,4.8828125

1610304293.088375,18.06640625,30.76171875,-567.87109375,-803.22265625,-60.05859375

1610304293.0922813,37.59765625,41.50390625,-573.73046875,506.34765625,-28.80859375

1610304293.0961876,64.94140625,43.9453125,73.2421875,-798.33984375,-0.48828125

1610304293.1000938,48.33984375,19.53125,826.171875,-1000.0,64.453125

1610304293.102125,22.4609375,34.1796875,673.828125,40.52734375,44.43359375

1610304293.1060312,3.41796875,28.3203125,-217.28515625,-839.84375,18.06640625

1610304293.1099374,-3.90625,22.4609375,-625.48828125,671.875,50.78125

1610304293.1138437,27.83203125,44.921875,39.55078125,-610.3515625,81.0546875

1610304293.11775,55.17578125,47.36328125,872.0703125,-1000.0,98.6328125

1610304293.1216562,32.2265625,39.0625,665.52734375,-58.59375,43.9453125

1610304293.1255624,6.34765625,39.0625,-470.21484375,-886.71875,-9.27734375

1610304293.1294687,1.953125,37.59765625,-858.88671875,852.05078125,-8.30078125

1610304293.133375,29.78515625,35.64453125,-21.97265625,-371.58203125,35.64453125

1610304293.1372812,62.01171875,48.828125,707.51953125,-1000.0,64.94140625

1610304293.1411874,38.57421875,48.33984375,689.94140625,-141.6015625,88.37890625

1610304293.1450937,20.5078125,42.48046875,8.30078125,-939.453125,60.546875

1610304293.162125,33.203125,42.48046875,-563.4765625,981.93359375,-19.04296875

1610304293.1660314,52.24609375,53.7109375,-218.75,-134.765625,2.9296875

1610304293.1699376,60.546875,45.8984375,613.76953125,-1000.0,13.18359375

1610304293.1738439,19.04296875,21.484375,932.6171875,-236.81640625,57.6171875

1610304293.17775,-2.9296875,18.5546875,197.75390625,-991.69921875,69.3359375

1610304293.1816564,-8.30078125,30.76171875,-741.69921875,-932.12890625,20.5078125

1610304293.1855626,2.44140625,38.57421875,-494.62890625,33.203125,77.1484375

